key	category	total_count
"212"	"LegalReferences"	2
"SECTION 3114"	"LegalReferences"	2
"SUBPARAGRAPHS A THROUGH G"	"LegalReferences"	2
"THE HOME OWNERS LOAN ACT 12 USC 1468"	"LegalReferences"	2
"THE CLAYTON ACT 15 USC 18AC8"	"LegalReferences"	2
"SECTION 2105"	"LegalReferences"	2
"SECTION 9A"	"LegalReferences"	2
"CHAPTER 89 OF TITLE 5 UNITED STATES CODE"	"LegalReferences"	2
"THE NATIONAL HOUSING ACT 12 USC 1702 ET SEQ"	"LegalReferences"	2
"SECTION 3S OF THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1813S"	"LegalReferences"	2
"SECTION 203A"	"LegalReferences"	2
"THE FARM CREDIT ACT OF 1971"	"LegalReferences"	2
"SECTION 24F"	"LegalReferences"	2
"129E"	"LegalReferences"	2
"THE COMMODITY EXCHANGE ACT 7 USC 7A-1"	"LegalReferences"	2
"CHAPTER 89A OF TITLE 5 UNITED STATES CODE"	"LegalReferences"	2
"CHAPTER 53"	"LegalReferences"	2
"THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78X"	"LegalReferences"	2
"15 USC 78U1"	"LegalReferences"	2
"THE SARBANES-OXLEY ACT OF 2002 15 USC 7201 ET SEQ"	"LegalReferences"	2
"SECTION 203D"	"LegalReferences"	2
"EMERGENCY ECONOMIC STABILIZATION ACT OF 2008 PUBLIC LAW 110343"	"LegalReferences"	2
"204"	"LegalReferences"	2
"30 USC 814E"	"LegalReferences"	2
"TRUTH IN SAVINGS ACT 12 USC 4301 ET SEQ"	"LegalReferences"	2
"SECTION 1132 OF THE HOUSING AND ECONOMIC RECOVERY ACT OF 2008 12 USC 1701X NOTE"	"LegalReferences"	2
"PARAGRAPH 18A"	"LegalReferences"	2
"314"	"LegalReferences"	2
"SECTION 1025C"	"LegalReferences"	2
"THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1817B2"	"LegalReferences"	2
"THE COMMODITY EXCHANGE ACT 7 USC 6M3"	"LegalReferences"	2
"12 USC 1817J"	"LegalReferences"	2
"B9"	"LegalReferences"	2
"SUBCLAUSES I THROUGH VIII"	"LegalReferences"	2
"SECTION 3A10"	"LegalReferences"	2
"12E2B"	"LegalReferences"	2
"PARAGRAPH 17A"	"LegalReferences"	2
"SECTION 13F"	"LegalReferences"	2
"SECTION 120"	"LegalReferences"	2
"CHAPTER 90 OF TITLE 5"	"LegalReferences"	2
"THE EMERGENCY ECONOMIC STABILIZATION ACT OF 2008"	"LegalReferences"	2
"EXPAND AND PRESERVE HOME OWNERSHIP THROUGH COUNSELING ACT"	"LegalReferences"	2
"201"	"LegalReferences"	2
"SECTION 21 OR 27 OF THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78U 78AA"	"LegalReferences"	2
"SECTION 731"	"LegalReferences"	2
"SECTION 33D2B"	"LegalReferences"	2
"SECTION 205E"	"LegalReferences"	2
"PARAGRAPHS 9 AND 10"	"LegalReferences"	2
"113"	"LegalReferences"	2
"SECTION 8909"	"LegalReferences"	2
"USC 1831OK"	"LegalReferences"	2
"SECTION 603P OF THE FAIR CREDIT REPORTING ACT 15 USC 1681AP"	"LegalReferences"	2
"SECTION 103"	"LegalReferences"	2
"SECTION 1026A"	"LegalReferences"	2
"PARAGRAPH 41"	"LegalReferences"	2
"SECTION 203C3"	"LegalReferences"	2
"SECTION 2C2H"	"LegalReferences"	2
"THE FEDERAL CREDIT UNION ACT 12 USC 1787K1"	"LegalReferences"	2
"15 USC 80A1 ET SEQ"	"LegalReferences"	2
"SECTION 704A"	"LegalReferences"	2
"THE FEDERAL MINE SAFETY AND HEALTH ACT OF 1977 30 USC 802"	"LegalReferences"	2
"SECTION 2H3"	"LegalReferences"	2
"B3"	"LegalReferences"	2
"601"	"LegalReferences"	2
"15A"	"LegalReferences"	2
"SECTION 5C5"	"LegalReferences"	2
"SECTION 7AC8"	"LegalReferences"	2
"THE COMMODITIES EXCHANGE ACT"	"LegalReferences"	2
"SUBCLAUSES I THROUGH V"	"LegalReferences"	2
"SECTION 7B2C"	"LegalReferences"	2
"SECTION 3A8"	"LegalReferences"	2
"SUBSECTION V"	"LegalReferences"	2
"SUBPARAGRAPHS A B AND D"	"LegalReferences"	2
"PARAGRAPH 31"	"LegalReferences"	2
"THE INVESTMENT COMPANY ACT OF 1940 15 USC 80A-24F"	"LegalReferences"	2
"PARAGRAPHS 3 THROUGH 5"	"LegalReferences"	2
"PARAGRAPH 9 OR 13"	"LegalReferences"	2
"1F"	"LegalReferences"	2
"621"	"LegalReferences"	2
"CLAUSES I THROUGH V"	"LegalReferences"	2
"PARAGRAPH 68"	"LegalReferences"	2
"SECTION 15B11"	"LegalReferences"	2
"PUBLIC LAW 93100"	"LegalReferences"	2
"FINANCIAL PRIVACY ACT OF 1978 12 USC 3401 ET SEQ"	"LegalReferences"	2
"SECTION 2112"	"LegalReferences"	2
"SECTION 3A47"	"LegalReferences"	2
"SECTION 3132"	"LegalReferences"	2
"GRAMM-LEACH-BLILEY"	"LegalReferences"	2
"15 USC 78QE1A"	"LegalReferences"	2
"SECTION 14A"	"LegalReferences"	2
"REINSURANCE REFORM ACT OF 2010"	"LegalReferences"	2
"SECTION 714"	"LegalReferences"	2
"SECTION 2A13"	"LegalReferences"	2
"SUBPARAGRAPHS C THROUGH G"	"LegalReferences"	2
"8714B"	"LegalReferences"	2
"THE SECURITIES ACT OF 1933 15 USC 77VA"	"LegalReferences"	2
"SECTION 1B7"	"LegalReferences"	2
"CHAPTER 213 OF TITLE 18 UNITED STATES CODE"	"LegalReferences"	2
"1032"	"LegalReferences"	2
"SECTION 501B"	"LegalReferences"	2
"THE SARBANES-OXLEY ACT OF 2002 15 USC 7246B"	"LegalReferences"	2
"SECTION 406"	"LegalReferences"	2
"THE SARBANES-OXLEY ACT OF 2002 15 USC 7201A"	"LegalReferences"	2
"15 USC 80B5"	"LegalReferences"	2
"SECTION 2302"	"LegalReferences"	2
"SECTION 103A"	"LegalReferences"	2
"CHAPTER 11 OF THE BANKRUPTCY CODE"	"LegalReferences"	2
"WRIT OF CERTIORARI"	"LegalReferences"	2
"15 USC 80B14"	"LegalReferences"	2
"SECTION 5314"	"LegalReferences"	2
"15 USC 1601 NOTE"	"LegalReferences"	2
"SECTION 133 OF THE FEDERAL RESERVE ACT 12 USC 343"	"LegalReferences"	2
"920"	"LegalReferences"	2
"8714A"	"LegalReferences"	2
"SECTION 15A7"	"LegalReferences"	2
"SECTION 36"	"LegalReferences"	2
"SUBPARAGRAPHS D THROUGH F"	"LegalReferences"	2
"UNITED STATES HOUSING ACT OF 1937"	"LegalReferences"	2
"SECTION 204D"	"LegalReferences"	2
"12 USC 2709"	"LegalReferences"	2
"SUBPARAGRAPH F OR H"	"LegalReferences"	2
"PART 875 OF TITLE 5"	"LegalReferences"	2
"SECTION 609F1"	"LegalReferences"	2
"SECTION 205F"	"LegalReferences"	2
"THE FEDERAL RESERVE ACT 12 USC 343"	"LegalReferences"	2
"SUBSECTION N9"	"LegalReferences"	2
"15 USC 80B2A11"	"LegalReferences"	2
"C2"	"LegalReferences"	2
"ECONOMIC RECOVERY ACT OF 2008"	"LegalReferences"	2
"SECTION 32E4"	"LegalReferences"	2
"912"	"LegalReferences"	2
"10A"	"LegalReferences"	2
"SECTION 1061B5"	"LegalReferences"	2
"SECTION 5136C OF THE REVISED STATUTES OF THE UNITED STATES"	"LegalReferences"	2
"THE SARBANES-OXLEY ACT OF 2002 15 USC 7215B5"	"LegalReferences"	2
"SECTION 18A4"	"LegalReferences"	2
"SECTION 128"	"LegalReferences"	2
"SUBPARAGRAPHS A THROUGH K"	"LegalReferences"	2
"SECTION 324"	"LegalReferences"	2
"1472"	"LegalReferences"	2
"SECTION 1011"	"LegalReferences"	2
"SECTIONS 301 THROUGH 326"	"LegalReferences"	2
"701"	"LegalReferences"	2
"THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1841C2H"	"LegalReferences"	2
"SUBSECTIONS C THROUGH G"	"LegalReferences"	2
"SAFE MORTGAGE LICENSING ACT OF 2008 12 USC 5101 ET SEQ"	"LegalReferences"	2
"SUBSECTION B1C"	"LegalReferences"	2
"THE FAIR CREDIT REPORTING ACT 15 USC 1681 ET SEQ"	"LegalReferences"	2
"THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78I"	"LegalReferences"	2
"30 USC 801 ET SEQ"	"LegalReferences"	2
"SECTIONS 8706B"	"LegalReferences"	2
"SECTION 4K6B"	"LegalReferences"	2
"1462"	"LegalReferences"	2
"SECTION 1402A"	"LegalReferences"	2
"SECTION 105A20 OF THE HOUSING AND COMMUNITY DEVELOPMENT ACT OF 1974 42 USC 5305A20"	"LegalReferences"	2
"SECTION 207K1"	"LegalReferences"	2
"SECTION 5316"	"LegalReferences"	2
"SECTION 303"	"LegalReferences"	2
"THE TRUST INDENTURE ACT OF 1939 15 USC 77AAA ET SEQ"	"LegalReferences"	2
"8714C"	"LegalReferences"	2
"SECTION 1103A OF THE FINANCIAL INSTITUTIONS REFORM RECOVERY AND ENFORCEMENT ACT OF 1989 12 USC 3332A"	"LegalReferences"	2
"PARAGRAPH 1 OR 3"	"LegalReferences"	2
"SECTION 1109A OF THE FINANCIAL INSTITUTIONS REFORM RECOVERY AND ENFORCEMENT ACT OF 1989 12 USC 3338A"	"LegalReferences"	2
"1014"	"LegalReferences"	2
"SECTION 154"	"LegalReferences"	2
"A7"	"LegalReferences"	2
"THE COMMODITY EXCHANGE ACT 7 USC 12"	"LegalReferences"	2
"THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1813Q1"	"LegalReferences"	2
"SECTION 103AA4"	"LegalReferences"	2
"BANK PRODUCTS ACT OF 2000 7 USC 27 ET SEQ"	"LegalReferences"	2
"214"	"LegalReferences"	2
"15 USC 77CA8"	"LegalReferences"	2
"PARAGRAPH 1 OR 7"	"LegalReferences"	2
"THE PAY IT BACK ACT"	"LegalReferences"	2
"2H4"	"LegalReferences"	2
"PARAGRAPH 12B"	"LegalReferences"	2
"FACA"	"LegalReferences"	2
"CREDIT TRANSACTIONS ACT OF 2003"	"LegalReferences"	2
"COMMUNITY DEVELOPMENT ACT OF 1992"	"LegalReferences"	2
"15 USC 80B4"	"LegalReferences"	2
"THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1843K6B"	"LegalReferences"	2
"URBAN DEVELOPMENT ACT OF 1968"	"LegalReferences"	2
"SUBSECTION T"	"LegalReferences"	2
"THE OMNIBUS APPROPRIATIONS ACT"	"LegalReferences"	2
"SECTION 6D"	"LegalReferences"	2
"SECTION 130E OF THE TRUTH IN LENDING ACT 15 USC 1640E"	"LegalReferences"	2
"SECTION 7J"	"LegalReferences"	2
"CHAPTER 33 OF TITLE 5 UNITED STATES CODE"	"LegalReferences"	2
"SECTION 7A2B"	"LegalReferences"	2
"THE HOME MORTGAGE DISCLOSURE ACT OF 1975 12 USC 2801 ET SEQ"	"LegalReferences"	2
"SECTION 23C4 42 USC 1437UC4"	"LegalReferences"	2
"SECTION 104D"	"LegalReferences"	1
"THE HOME OWNERS PROTECTION ACT OF 1998 12 USC 4901 ET SEQ"	"LegalReferences"	1
"SECTION 1206A"	"LegalReferences"	1
"SECTION 1006"	"LegalReferences"	1
"15 USC 78GC1A"	"LegalReferences"	1
"7B1"	"LegalReferences"	1
"THE EMERGENCY ECONOMIC STABILIZATION ACT OF 2008 12 USC 5231K"	"LegalReferences"	1
"SECTION 5C2"	"LegalReferences"	1
"SECTIONS 204D"	"LegalReferences"	1
"SECTION 1221"	"LegalReferences"	1
"SECTION 202C1A"	"LegalReferences"	1
"SECTION 804 12 USC 3803"	"LegalReferences"	1
"SECTION 2539C2"	"LegalReferences"	1
"SECTION 908A1"	"LegalReferences"	1
"SECTION 753"	"LegalReferences"	1
"SECTION 3A68A"	"LegalReferences"	1
"FEDERAL RESERVE ACT 12 USC 371"	"LegalReferences"	1
"SUBSECTION J1"	"LegalReferences"	1
"5136"	"LegalReferences"	1
"BANK ENTERPRISE ACT OF 1991"	"LegalReferences"	1
"SECTION 605 OF THE EXPEDITED FUNDS AVAILABILITY ACT 12 USC 4004"	"LegalReferences"	1
"SECTION 9 15 USC 78I"	"LegalReferences"	1
"SECTION 36A"	"LegalReferences"	1
"SECTION 5C5B 12 USC 1844C5B"	"LegalReferences"	1
"SECTION 20A"	"LegalReferences"	1
"763I"	"LegalReferences"	1
"SECTION 1361"	"LegalReferences"	1
"SECTION 603D1 OF THE EXPEDITED FUNDS AVAILABILITY ACT 12 USC 4002"	"LegalReferences"	1
"SECTION 106A4F OF THE HOUSING AND URBAN DEVELOPMENT ACT OF 1968 12 USC 1701XA4F"	"LegalReferences"	1
"SECTION 507A2"	"LegalReferences"	1
"SECTION 609"	"LegalReferences"	1
"SECTIONS 4L"	"LegalReferences"	1
"SECTIONS 3C"	"LegalReferences"	1
"SECTION 7064"	"LegalReferences"	1
"SECTION 904C 15 USC 1693BC"	"LegalReferences"	1
"SECTION 543"	"LegalReferences"	1
"TRADE COMMISSION ACT"	"LegalReferences"	1
"SECTION 210A2"	"LegalReferences"	1
"SECTION 623 15 USC 1681S2"	"LegalReferences"	1
"15 USC 80A49"	"LegalReferences"	1
"167"	"LegalReferences"	1
"SUBSECTION D3"	"LegalReferences"	1
"804"	"LegalReferences"	1
"SECTIONS 5C1"	"LegalReferences"	1
"THE EXPEDITED FUNDS AVAILABILITY ACT"	"LegalReferences"	1
"15 USC 78FFF3"	"LegalReferences"	1
"HOUSING ENTERPRISES FINANCIAL SAFETY AND SOUNDNESS ACT OF 1992 12 USC 4519"	"LegalReferences"	1
"1081"	"LegalReferences"	1
"PARAGRAPH 38"	"LegalReferences"	1
"SECTION 1113 12 USC 3413"	"LegalReferences"	1
"SECTION 211D 15 USC 1681J NOTE"	"LegalReferences"	1
"THE CHILD NUTRITION ACT OF 1966"	"LegalReferences"	1
"1013"	"LegalReferences"	1
"SECTION 2554B2"	"LegalReferences"	1
"604"	"LegalReferences"	1
"SECTION 22D"	"LegalReferences"	1
"TITLE 13"	"LegalReferences"	1
"THE INVESTMENT COMPANY ACT"	"LegalReferences"	1
"SECTION 205B"	"LegalReferences"	1
"12A"	"LegalReferences"	1
"203"	"LegalReferences"	1
"15 USC 80A2A19"	"LegalReferences"	1
"78B"	"LegalReferences"	1
"1104"	"LegalReferences"	1
"12 USC 1818 NOTE"	"LegalReferences"	1
"SECTION 10A1"	"LegalReferences"	1
"SECTION 152"	"LegalReferences"	1
"SECTION 203 12 USC 1709"	"LegalReferences"	1
"FEDERAL AVIATION ACT OF 1958 49 USC APP 1301 ET SEQ"	"LegalReferences"	1
"SECTION 18 12 USC 1828"	"LegalReferences"	1
"SECTION 32A OF THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78FFA"	"LegalReferences"	1
"SECTION 5 12 USC 1464"	"LegalReferences"	1
"18B"	"LegalReferences"	1
"THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78TA"	"LegalReferences"	1
"SECTION 904"	"LegalReferences"	1
"SECTION 5Q"	"LegalReferences"	1
"1029A"	"LegalReferences"	1
"SECTION 19A"	"LegalReferences"	1
"SECTION 312B2C"	"LegalReferences"	1
"1471"	"LegalReferences"	1
"502"	"LegalReferences"	1
"12 USC 2 1831P1"	"LegalReferences"	1
"371"	"LegalReferences"	1
"SECTION 214B 15 USC 1681S3 NOTE"	"LegalReferences"	1
"SECTION 609D"	"LegalReferences"	1
"SECTION 19D6A"	"LegalReferences"	1
"FAIR CREDIT BILLING ACT 15 USC 16661666J"	"LegalReferences"	1
"SECTION 47"	"LegalReferences"	1
"SECTION 501"	"LegalReferences"	1
"406"	"LegalReferences"	1
"SECTION 5313"	"LegalReferences"	1
"SUBSECTION I2"	"LegalReferences"	1
"SECTION 105B"	"LegalReferences"	1
"SECTION 106 OF THE ENERGY POLICY ACT OF 1992 42 USC 12712 NOTE"	"LegalReferences"	1
"SECTION 21FH2A"	"LegalReferences"	1
"PARAGRAPHS 4 THROUGH 9"	"LegalReferences"	1
"SECTION 21FA3"	"LegalReferences"	1
"SECTION 18D4A"	"LegalReferences"	1
"4L"	"LegalReferences"	1
"SECTION 5197 OF THE REVISED STATUTES OF THE UNITED STATES 12 USC 85"	"LegalReferences"	1
"SUBSECTIONS W AND X"	"LegalReferences"	1
"SECTION 3B"	"LegalReferences"	1
"15 USC 80A48"	"LegalReferences"	1
"SECTION 1206 12 USC 1833B"	"LegalReferences"	1
"SECTION 803 12 USC 2902"	"LegalReferences"	1
"15 USC 68026809"	"LegalReferences"	1
"22A"	"LegalReferences"	1
"SUBSECTION A55A"	"LegalReferences"	1
"THE COMMODITY EXCHANGE ACT 7 USC 21"	"LegalReferences"	1
"SECTION 4D OF THE TELEMARKETING AND CONSUMER FRAUD AND ABUSE PREVENTION ACT 15 USC 6103D"	"LegalReferences"	1
"SECTION 1027A2C"	"LegalReferences"	1
"SECTION 113A OR 113B"	"LegalReferences"	1
"SUBSECTION W3"	"LegalReferences"	1
"SECTION 403A"	"LegalReferences"	1
"SECTION 106A4"	"LegalReferences"	1
"SECTION 1507"	"LegalReferences"	1
"SECTION 11E"	"LegalReferences"	1
"TITLE XIII"	"LegalReferences"	1
"505"	"LegalReferences"	1
"SECTION 1317C 12 USC 4517C"	"LegalReferences"	1
"15 USC 1602AA4"	"LegalReferences"	1
"SECTION 15BC8"	"LegalReferences"	1
"SECTION 2A1A"	"LegalReferences"	1
"SECTION 403"	"LegalReferences"	1
"THE SARBANES-OXLEY ACT OF 2002 15 USC 7246A"	"LegalReferences"	1
"PAYMENT CLEARING AND SETTLEMENT SUPERVISION ACT OF 2010"	"LegalReferences"	1
"PARAGRAPHS 3 THROUGH 6"	"LegalReferences"	1
"SECTION 6A5AIVI"	"LegalReferences"	1
"SECTION 225"	"LegalReferences"	1
"SECTION 2A9"	"LegalReferences"	1
"SECTIONS 125 AND 129 OF THE TRUTH IN LENDING ACT"	"LegalReferences"	1
"12 USC 1467AM3"	"LegalReferences"	1
"1404"	"LegalReferences"	1
"SECTION 1508 12 USC 5107"	"LegalReferences"	1
"THE COMMUNITY REINVESTMENT ACT OF 1977 12 USC 2901 ET SEQ"	"LegalReferences"	1
"THE FEDERAL RESERVE ACT 12 USC 611 ET SEQ"	"LegalReferences"	1
"704"	"LegalReferences"	1
"SECTION 17F"	"LegalReferences"	1
"THE DEPOSITORY INSTITUTIONS MANAGEMENT INTERLOCKS ACT 12 USC 3201 ET SEQ"	"LegalReferences"	1
"SECTIONS 556"	"LegalReferences"	1
"PARAGRAPH 3 OR 5"	"LegalReferences"	1
"SUBSECTION A2E"	"LegalReferences"	1
"1991"	"LegalReferences"	1
"SECTION 11K"	"LegalReferences"	1
"THE FEDERAL CROP INSURANCE ACT 7 USC 1501 ET SEQ"	"LegalReferences"	1
"SECTION 603 OF THE EXPEDITED FUNDS AVAILABILITY ACT 12 USC 4002"	"LegalReferences"	1
"SECTION 3 12 USC 1882"	"LegalReferences"	1
"SECTION 5F 12 USC 1844F"	"LegalReferences"	1
"SECTION 15BA"	"LegalReferences"	1
"SECTION 165D"	"LegalReferences"	1
"SECTION 233B2 OF THE CRANSTON-GONZALEZ NATIONAL AFFORDABLE HOUSING ACT 42 USC 12773B2"	"LegalReferences"	1
"FLOOD DISASTER PROTECTION ACT OF 1973"	"LegalReferences"	1
"SECTION 706G 15 USC 1691EG"	"LegalReferences"	1
"SECTION 3109B"	"LegalReferences"	1
"SECTION 2O4"	"LegalReferences"	1
"SECTION 158B"	"LegalReferences"	1
"THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78Q-1"	"LegalReferences"	1
"SUBSECTIONS A1 A2 A7 AND C1"	"LegalReferences"	1
"PARAGRAPH 13A"	"LegalReferences"	1
"THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1844C1"	"LegalReferences"	1
"SECTION 306 12 USC 2805B"	"LegalReferences"	1
"SECTION 19B7"	"LegalReferences"	1
"5TH SUBPARAGRAPH OF THE 4TH UNDESIGNATED PARAGRAPH OF SECTION 4 OF THE FEDERAL RESERVE ACT 12 USC 341"	"LegalReferences"	1
"THE EMERGENCY ECONOMIC STABILIZATION ACT OF 2008 12 USC 5216"	"LegalReferences"	1
"SECTION 624 OF THE FAIR CREDIT REPORTING ACT 15 USC 1681S3"	"LegalReferences"	1
"LEACH BLILEY ACT"	"LegalReferences"	1
"SECTION 272B 12 USC 4311B"	"LegalReferences"	1
"SUBSECTION I1"	"LegalReferences"	1
"SECTION 44"	"LegalReferences"	1
"SECTION 107D3"	"LegalReferences"	1
"SECTION 303 12 USC 2802"	"LegalReferences"	1
"CREDIT UNION ACT"	"LegalReferences"	1
"312"	"LegalReferences"	1
"SECTION 18C5"	"LegalReferences"	1
"SECTION 12 12 USC 1468A"	"LegalReferences"	1
"SUBSECTION G5"	"LegalReferences"	1
"714"	"LegalReferences"	1
"1464"	"LegalReferences"	1
"153"	"LegalReferences"	1
"THE INSPECTOR GENERAL ACT"	"LegalReferences"	1
"SECTION 15CC"	"LegalReferences"	1
"SECTION 128B OF THE TRUTH IN LENDING ACT 15 USC 1638B"	"LegalReferences"	1
"CREDIT REPORTING ACT"	"LegalReferences"	1
"SECTION 15GA"	"LegalReferences"	1
"2C2B"	"LegalReferences"	1
"SECTION 42E3A"	"LegalReferences"	1
"SECTION 5B2"	"LegalReferences"	1
"SECTION 1811 OF THE TRUTH IN LENDING ACT 15 USC 16671"	"LegalReferences"	1
"SUBPARAGRAPHS AVI AND BVI"	"LegalReferences"	1
"SECTION 15BC4"	"LegalReferences"	1
"12 USC 1790DJ"	"LegalReferences"	1
"78O"	"LegalReferences"	1
"SECTION 274 12 USC 4313"	"LegalReferences"	1
"TREASURY REGULATIONS SECTION 11031K1G4"	"LegalReferences"	1
"12 USC 1831P 9 1C"	"LegalReferences"	1
"RICHARD B RUSSELL NATIONAL SCHOOL LUNCH ACT 42 USC 1751 ET SEQ"	"LegalReferences"	1
"SECTIONS 919A2D AND 919A3 OF THE ELECTRONIC FUND TRANSFER ACT"	"LegalReferences"	1
"SECTION 8 12 USC 1466A"	"LegalReferences"	1
"SECTION 21CC2 15 USC 78U3C2"	"LegalReferences"	1
"PROTECTING TENANTS AT FORECLOSURE ACT"	"LegalReferences"	1
"THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1842"	"LegalReferences"	1
"SUBSECTIONS A THROUGH E"	"LegalReferences"	1
"SECTION 15C"	"LegalReferences"	1
"SECTION 109"	"LegalReferences"	1
"THE REAL ESTATE SETTLEMENT PROCEDURES ACT OF 1974 12 USC 2605E"	"LegalReferences"	1
"SECTION 435M"	"LegalReferences"	1
"SECTION 1013A2B"	"LegalReferences"	1
"THE NATIONAL HOUSING ACT 12 USC 1707 ET SEQ"	"LegalReferences"	1
"39C"	"LegalReferences"	1
"CREDIT OPPORTUNITY ACT"	"LegalReferences"	1
"SECTION 1461C"	"LegalReferences"	1
"805"	"LegalReferences"	1
"CHAPTER 31 OF TITLE 5"	"LegalReferences"	1
"PARAGRAPH 10B"	"LegalReferences"	1
"THE SARBANES-OXLEY ACT OF 2002 15 USC 7215B5A"	"LegalReferences"	1
"1444"	"LegalReferences"	1
"SECTION 402 7 USC 27"	"LegalReferences"	1
"SECTION 210C8"	"LegalReferences"	1
"SECTIONS 302B6"	"LegalReferences"	1
"PARAGRAPHS 1 AND 4"	"LegalReferences"	1
"15 USC 78FFF3A1"	"LegalReferences"	1
"SECTION 10 OF THE HOMEOWNERS PROTECTION ACT OF 1998 12 USC 4909"	"LegalReferences"	1
"SECTION 2P"	"LegalReferences"	1
"SECTION 38 OF THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1831O"	"LegalReferences"	1
"SECTION 113B"	"LegalReferences"	1
"SECTION 604A"	"LegalReferences"	1
"SUBPARAGRAPHS G AND H"	"LegalReferences"	1
"SUBPARAGRAPHS C AND G"	"LegalReferences"	1
"SECTION 2A44"	"LegalReferences"	1
"SECTION 615D2B 15 USC 1681MD2B"	"LegalReferences"	1
"SECTION 4G"	"LegalReferences"	1
"SECTION 10E"	"LegalReferences"	1
"1301"	"LegalReferences"	1
"SECTION 952"	"LegalReferences"	1
"952"	"LegalReferences"	1
"INTERNAL REVENUE SERVICE FORM W2"	"LegalReferences"	1
"SECTION 5 12 USC 2604"	"LegalReferences"	1
"SECTION 106A"	"LegalReferences"	1
"SECTION 2301"	"LegalReferences"	1
"15 US C 78A ET SEQ"	"LegalReferences"	1
"15 USC 78U4B2"	"LegalReferences"	1
"THE CONSUMER FINANCIAL PROTECTION AGENCY ACT OF 2010"	"LegalReferences"	1
"SECTION 105C7B"	"LegalReferences"	1
"SECTION 1444"	"LegalReferences"	1
"FAIR AND ACCURATE CREDIT TRANSACTIONS ACT OF 2003 PUBLIC LAW 108159"	"LegalReferences"	1
"SECTION 9B4B"	"LegalReferences"	1
"THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1820B3"	"LegalReferences"	1
"17 CFR PARTS 2752042"	"LegalReferences"	1
"THE INVESTMENT ADVISERS ACT"	"LegalReferences"	1
"SECTION 8905B1A"	"LegalReferences"	1
"HOUSING ENTERPRISES FINANCIAL SAFETY AND SOUNDNESS ACT OF 1992 12 USC 4501 ET SEQ"	"LegalReferences"	1
"SECTION 8N"	"LegalReferences"	1
"15 USC 77H1"	"LegalReferences"	1
"THE FAIR CREDIT BILLING ACT 15 USC 1666 ET SEQ"	"LegalReferences"	1
"SECTION 22H"	"LegalReferences"	1
"THE EMERGENCY HOUSING ACT OF 1975 12 USC 2706"	"LegalReferences"	1
"108A"	"LegalReferences"	1
"SECTION 724"	"LegalReferences"	1
"SUBPARAGRAPHS D THROUGH G"	"LegalReferences"	1
"SECTION 2301A"	"LegalReferences"	1
"SECTION 312B1A"	"LegalReferences"	1
"SECTION 216J"	"LegalReferences"	1
"THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78ME"	"LegalReferences"	1
"THE FLOOD DISASTER PROTECTION ACT OF 1973 42 USC 4003A5"	"LegalReferences"	1
"FEDERAL INSURANCE OFFICE ACT OF 2010"	"LegalReferences"	1
"529"	"LegalReferences"	1
"SECTION 7B1"	"LegalReferences"	1
"CLAUSE XI"	"LegalReferences"	1
"ATTRIBUTION RULE"	"LegalReferences"	1
"SUBSECTION G4"	"LegalReferences"	1
"SUBSECTION R4"	"LegalReferences"	1
"208"	"LegalReferences"	1
"SECTION 103AA4 OF THE TRUTH IN LENDING ACT 15 USC 1602AA4"	"LegalReferences"	1
"SECTION 6 OF THE TELEMARKETING AND CONSUMER FRAUD AND ABUSE PREVENTION ACT 15 USC 6105"	"LegalReferences"	1
"SECTION 209 12 USC 3207"	"LegalReferences"	1
"RULE XXII OF THE STANDING RULES OF THE SENATE"	"LegalReferences"	1
"SECTION 15BB2E"	"LegalReferences"	1
"SECTION 728"	"LegalReferences"	1
"SUBSECTIONS A THROUGH H"	"LegalReferences"	1
"20 USC 9702D"	"LegalReferences"	1
"718"	"LegalReferences"	1
"SECTIONS 9"	"LegalReferences"	1
"SECTION 321"	"LegalReferences"	1
"SUBTITLE IV"	"LegalReferences"	1
"SECTION 230506"	"LegalReferences"	1
"SECTION 729"	"LegalReferences"	1
"6B"	"LegalReferences"	1
"SECTION 18G"	"LegalReferences"	1
"A MORATORIUM"	"LegalReferences"	1
"SECTION 21H2 15 USC 78UH2"	"LegalReferences"	1
"SECTION 108C"	"LegalReferences"	1
"NEIGHBORHOOD REINVESTMENT CORPORATION ACT"	"LegalReferences"	1
"THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1841A5F"	"LegalReferences"	1
"12 USC 1464 NOTE"	"LegalReferences"	1
"SECTION 1464B"	"LegalReferences"	1
"SECTIONS 10"	"LegalReferences"	1
