jury,EconomicOperands
(15 u.s.c. 7215(b)(5)(b)(ii)),LegalReferences
"section 555 of public law 100461, (22 u.s.c. 286hh(a)(6))",LegalReferences
involuntarily,EconomicOperands
letter sr-01-1,LegalReferences
alone,LogicalConnectors
sending,EconomicOperands
enroll,EconomicOperands
recognized indian,EconomicOperands
impacted,EconomicOperands
studied,EconomicOperands
suitability in annuity transactions model regulation,LegalReferences
(15 u.s.c. 78q1(c)(4)(c)),LegalReferences
burdensome,EconomicOperands
slide-in,EconomicOperands
suggestion,EconomicOperands
(15 u.s.c. 78ddd(h)),LegalReferences
model regulations on the use of senior-specific certifications and professional designations in the sale of life insurance and annuities,LegalReferences
retired,EconomicOperands
culpability,EconomicOperands
rounded to,LogicalConnectors
"""$100""",Attributes
chaired,EconomicOperands
ncua,EconomicOperands
(15 u.s.c. 78q(f)(2)),LegalReferences
(12 u.s.c. 3207),LegalReferences
section 11(1) of the federal reserve act (12 u.s.c. 248(1)),LegalReferences
bases,EconomicOperands
unwarranted,Attributes
afford,EconomicOperands
validity,EconomicOperands
national archives and records administration,EconomicOperands
appendix,EconomicOperands
sections 5136c(i) of the revised statutes of the united states,LegalReferences
insights,EconomicOperands
graphic,EconomicOperands
facilitating,EconomicOperands
labeled,EconomicOperands
printing,EconomicOperands
the federal sentencing guidelines,LegalReferences
modifies,EconomicOperands
toll-free,EconomicOperands
nearest,LogicalConnectors
revenue procedure 200037,LegalReferences
e-file,EconomicOperands
expanding,EconomicOperands
sample,EconomicOperands
heard,EconomicOperands
incremental,EconomicOperands
unanticipated,EconomicOperands
occur,EconomicOperands
complainant,EconomicOperands
requirements,RegulatoryOperators
divided,LogicalConnectors
fourth,Attributes
endorsement,EconomicOperands
optimal,Attributes
sworn,EconomicOperands
$100,Attributes
may,RegulatoryOperators
averted,RegulatoryOperators
"$250,000,000",Attributes
nomination,EconomicOperands
ombudsman,EconomicOperands
branches,EconomicOperands
liquid,EconomicOperands
attestation,EconomicOperands
accelerated,EconomicOperands
federal sentencing guidelines,EconomicOperands
deceive,EconomicOperands
refund,EconomicOperands
serving,EconomicOperands
section 939d of h.r. 4173 (111th congress),LegalReferences
gradual,EconomicOperands
forfeit,EconomicOperands
displayed,EconomicOperands
irrevocable letters,EconomicOperands
encourage complainants,EconomicOperands
unfavorable,EconomicOperands
derive,EconomicOperands
recognize warning,EconomicOperands
in proportion to,LogicalConnectors
factual,EconomicOperands
plain language,EconomicOperands
inefficiency,EconomicOperands
section 105(b)(5)(b)(ii),LegalReferences
subordinates,EconomicOperands
origination,EconomicOperands
nation,EconomicOperands
section 15b(d),LegalReferences
relinquished,EconomicOperands
not,LogicalConnectors
maintaining,EconomicOperands
outweigh,EconomicOperands
historically black colleges,EconomicOperands
adjudicated,EconomicOperands
secretary of labor concludes,EconomicOperands
per annum,Attributes
redactions,EconomicOperands
entirely,EconomicOperands
quarter,Attributes
auto loans,EconomicOperands
retrieve,EconomicOperands
community-based,EconomicOperands
national council on the arts,EconomicOperands
revised,EconomicOperands
owing,EconomicOperands
(12 u.s.c. 248(1)),LegalReferences
subsection (k)(4)(b),LegalReferences
tried,EconomicOperands
"$150,000",Attributes
federal credit union act,EconomicOperands
3rd,Attributes
space,EconomicOperands
rounding,EconomicOperands
refurbishment,EconomicOperands
phase-in,EconomicOperands
food and nutrition act of 2008,LegalReferences
correct,EconomicOperands
april 1,Attributes
april 5,Attributes
national guard,EconomicOperands
million,Attributes
remittances,EconomicOperands
section 15b(d)(2),LegalReferences
(15 u.s.c. 80a2(a)(44)),LegalReferences
accommodation,EconomicOperands
card,EconomicOperands
in-kind,EconomicOperands
(15 u.s.c. 80a2(a)(19)),LegalReferences
(15 u.s.c. 78ddd(d)(1)(c)),LegalReferences
section 15e(m),LegalReferences
section 603(p) of the fair credit reporting act; 15 u.s.c. 1681a(p),LegalReferences
routed,EconomicOperands
unpaid,EconomicOperands
sections 301 through 326,LegalReferences
routes,EconomicOperands
timelines,EconomicOperands
nonprofit,EconomicOperands
neglect,EconomicOperands
revenue,EconomicOperands
inspected,EconomicOperands
affords,EconomicOperands
surveys,EconomicOperands
recoupment,EconomicOperands
unduly,Attributes
reinvestment,EconomicOperands
section 21a(r)(4)(a),LegalReferences
indicate,EconomicOperands
draft,EconomicOperands
convene,EconomicOperands
cost-effective,EconomicOperands
rebuttal,EconomicOperands
hud,EconomicOperands
courier,EconomicOperands
season,EconomicOperands
outreach,EconomicOperands
continuous,EconomicOperands
specialists,EconomicOperands
wide,EconomicOperands
television,EconomicOperands
12,Attributes
internal revenue code of 1986,LegalReferences
reassignment,EconomicOperands
accused,EconomicOperands
proactive,EconomicOperands
prospect,EconomicOperands
addressing,EconomicOperands
illness,EconomicOperands
generality,EconomicOperands
h.r. 4645,LegalReferences
topics,Other
conspiracy,EconomicOperands
nominating,EconomicOperands
exchanging,EconomicOperands
any,LogicalConnectors
transcription,EconomicOperands
answering,EconomicOperands
institution-affiliated,EconomicOperands
(15 u.s.c. 78c(a)(4)(b)(vii)(i)),LegalReferences
equipment,EconomicOperands
orally,EconomicOperands
transcribed,EconomicOperands
then-current,EconomicOperands
coincide,EconomicOperands
formulas,EconomicOperands
altered,EconomicOperands
section 5136a of the revised statutes of the united states,LegalReferences
render,EconomicOperands
printed,EconomicOperands
successive,EconomicOperands
conspicuous,EconomicOperands
annul,RegulatoryOperators
average,EconomicOperands
implications,EconomicOperands
nonforfeiture,EconomicOperands
(15 u.s.c. 57a),LegalReferences
incorporation,EconomicOperands
turnover,EconomicOperands
section 21f,LegalReferences
section 21e,LegalReferences
section 3(a)(4)(b)(vii)(i),LegalReferences
section 21c,LegalReferences
section 21a,LegalReferences
"""budgetary effects of paygo legislation""",LegalReferences
able,EconomicOperands
merit,EconomicOperands
concurs,EconomicOperands
executive compensation,EconomicOperands
fifth,Attributes
safekeeping,EconomicOperands
ratio,LogicalConnectors
evaluative,EconomicOperands
histories,EconomicOperands
analyst,EconomicOperands
analytic,EconomicOperands
explicitly,EconomicOperands
awareness,EconomicOperands
section 1303(20) of the federal housing enterprises financial safety and soundness act of 1992 (12 u.s.c. 4502(20)),LegalReferences
assistant,EconomicOperands
pendency,EconomicOperands
fraud-related,EconomicOperands
"chapter 71 of title 5, united states code",LegalReferences
federal rules of civil procedure,LegalReferences
nonaffiliated,EconomicOperands
(15 u.s.c. 78fff3),LegalReferences
secondary,EconomicOperands
median,Attributes
"part 366 of title 12, code of federal regulations",LegalReferences
"(15 u.s.c. 1681m(e), 1681w)",LegalReferences
communicated,EconomicOperands
vision,EconomicOperands
majority leader,EconomicOperands
paragraph (2)(a)(iii),LegalReferences
"january 1, 2011",Attributes
"january 1, 2012",Attributes
"january 1, 2014",Attributes
section 7(b)(1)(e),LegalReferences
150-day,Attributes
seal,EconomicOperands
unaltered,EconomicOperands
calendar,EconomicOperands
widely publicized,EconomicOperands
cost-benefit,EconomicOperands
staffed,EconomicOperands
satisfying,EconomicOperands
(15 u.s.c. 80a1 et seq.),LegalReferences
review,EconomicOperands
justifies,RegulatoryOperators
3,Attributes
bureau,EconomicOperands
inquiries,EconomicOperands
reading,EconomicOperands
multiplied,LogicalConnectors
infrastructure,EconomicOperands
cities,EconomicOperands
come,EconomicOperands
originates,EconomicOperands
talented,EconomicOperands
successes,EconomicOperands
retirees living,EconomicOperands
enabling,RegulatoryOperators
resided,EconomicOperands
"""$200""",Attributes
purported credential,EconomicOperands
allowance,EconomicOperands
impediments,EconomicOperands
mandamus,Other
continuation,EconomicOperands
adjudication,EconomicOperands
62,Attributes
semi-annual,Attributes
effective,RegulatoryOperators
nonaccelerated,EconomicOperands
combines,EconomicOperands
subparagraph (a)(xi)(ii),LegalReferences
capable,EconomicOperands
certify,EconomicOperands
vacation,EconomicOperands
combined,EconomicOperands
"january 14, 2008",Attributes
compelling,EconomicOperands
(15 u.s.c. 68026809),LegalReferences
educated,EconomicOperands
shopping,EconomicOperands
"october 3, 2008",Attributes
stenographically,EconomicOperands
reimburse,EconomicOperands
"$2,250,000,000",Attributes
external,EconomicOperands
former,EconomicOperands
paying,EconomicOperands
nationally recognized,EconomicOperands
"$25,000",Attributes
compile,EconomicOperands
editorial,EconomicOperands
newspaper,EconomicOperands
investigating,EconomicOperands
well-functioning,EconomicOperands
baccalaureate,EconomicOperands
(15 u.s.c. 78o(b)(6)(a)),LegalReferences
prevalence,EconomicOperands
section 604 of the expedited funds availability act (12 u.s.c. 4003),LegalReferences
sudden,EconomicOperands
commanded,EconomicOperands
expenditures,EconomicOperands
verified,EconomicOperands
inquire,EconomicOperands
$25,Attributes
authentication,EconomicOperands
compiling,EconomicOperands
arguments,EconomicOperands
assigns,EconomicOperands
incarceration,EconomicOperands
disadvantaged,EconomicOperands
persons,EconomicOperands
macroeconomic,EconomicOperands
(u.s.c. 1831o(k)),LegalReferences
advertisement,EconomicOperands
anti-money laundering,EconomicOperands
renewable,EconomicOperands
tracking,EconomicOperands
regulation fd (17 c.f.r. 243.100),LegalReferences
identifiers,EconomicOperands
constitutional,EconomicOperands
customized,EconomicOperands
relief,EconomicOperands
relied,EconomicOperands
inability,EconomicOperands
historically black,EconomicOperands
reward,EconomicOperands
charged,EconomicOperands
in addition,LogicalConnectors
summer,EconomicOperands
section 206(3) (15 u.s.c. 80b6(3)),LegalReferences
210,Attributes
asset-backed,EconomicOperands
transmitting,EconomicOperands
section 229.402,LegalReferences
valuable,EconomicOperands
omissions,EconomicOperands
march 1,Attributes
forward-looking,EconomicOperands
except,LogicalConnectors
thoroughness evident,EconomicOperands
improvement,EconomicOperands
lender,EconomicOperands
falsely,EconomicOperands
4,Attributes
(15 u.s.c. 77t(d)(3)(a)),LegalReferences
prominently,EconomicOperands
section 38 of the federal deposit insurance act (12 u.s.c. 1831o),LegalReferences
overruling,RegulatoryOperators
section 8g of the inspector general act of 1978 (5 u.s.c. app.),LegalReferences
chapter 31 of title 5,LegalReferences
section 603(d)(1) of the expedited funds availability act (12 u.s.c. 4002),LegalReferences
early,EconomicOperands
equal to,LogicalConnectors
preference,EconomicOperands
world,EconomicOperands
sampling,EconomicOperands
recipient,EconomicOperands
furniture,EconomicOperands
wind up,EconomicOperands
united states armed forces,EconomicOperands
server,EconomicOperands
named ratings correspond,EconomicOperands
retailers,EconomicOperands
offenders,EconomicOperands
section 230.506,LegalReferences
undifferentiated,EconomicOperands
satisfactory,EconomicOperands
deduct,LogicalConnectors
imprisonment,EconomicOperands
supplementary,EconomicOperands
nonwaiver,LegalReferences
pre-payable,EconomicOperands
racial,EconomicOperands
section 6(a)(5)(a)(iv)(i),LegalReferences
gross,EconomicOperands
abetted,EconomicOperands
recreational boats,EconomicOperands
section 14,LegalReferences
"$75,000,000",Attributes
depletion,EconomicOperands
section 10a(i)(1)(b) (15 u.s.c. 78j1(i)(1)(b)),LegalReferences
provider,EconomicOperands
non-profit,EconomicOperands
refer,EconomicOperands
credit rating,EconomicOperands
inspect,EconomicOperands
"january 1, 2008",Attributes
(15 u.s.c. 77h1),LegalReferences
ratios,LogicalConnectors
assemble,EconomicOperands
(12 u.s.c. 1831t(c)(f)),LegalReferences
trailers,EconomicOperands
central,EconomicOperands
statutory pay-as-you-go-act of 2010,LegalReferences
restoration,EconomicOperands
stand,EconomicOperands
road,EconomicOperands
standby letters,EconomicOperands
tribe,EconomicOperands
purported,EconomicOperands
supreme court,EconomicOperands
collateralize,EconomicOperands
variable,EconomicOperands
certifying,EconomicOperands
accumulated,EconomicOperands
interest-only,EconomicOperands
supervising,EconomicOperands
distinctions,EconomicOperands
carefully monitored,EconomicOperands
(12 u.s.c. 1790d(j)),LegalReferences
acquiesces,EconomicOperands
low,EconomicOperands
house,EconomicOperands
capital-raising,EconomicOperands
alleges,EconomicOperands
brings together,EconomicOperands
independently,EconomicOperands
section 414 of the internal revenue code of 1986 (26 u.s.c. 414),LegalReferences
outweighed,EconomicOperands
subcontractors,EconomicOperands
hire,EconomicOperands
curtail,EconomicOperands
arranged,EconomicOperands
proactively,EconomicOperands
quantitatively,EconomicOperands
reapply,EconomicOperands
with emphasis,LogicalConnectors
universal ratings,EconomicOperands
section 8g(e) of the inspector general act of 1978 (5 u.s.c. app.),LegalReferences
(15 u.s.c. 80b4),LegalReferences
deliberation,EconomicOperands
section 103 of the truth in lending act,LegalReferences
sales,EconomicOperands
deep,EconomicOperands
necessitates,EconomicOperands
(15 u.s.c. 80b5),LegalReferences
together,FunctionWords
follow-up,EconomicOperands
allocating,EconomicOperands
"cuomo v. clearing house assn., l. l. c. (129 s. ct. 2710 (2009))",LegalReferences
factory,EconomicOperands
amendments,LegalReferences
(15 u.s.c. 77c(a)(8)),LegalReferences
itemized,EconomicOperands
graduate,EconomicOperands
5,Attributes
prepaid variable,EconomicOperands
open-ended,EconomicOperands
financial accounting foundation,EconomicOperands
symbol,EconomicOperands
decree,LegalReferences
strategy for assuring financial empowerment,EconomicOperands
seriousness,EconomicOperands
planners,EconomicOperands
accruals,EconomicOperands
gradual wind-down,EconomicOperands
hereunder,LogicalConnectors
section 5197 of the revised statutes of the united states (12 u.s.c. 85),LegalReferences
section 15g(a),LegalReferences
recklessness,EconomicOperands
mass,EconomicOperands
consumer financial protection act of 2010,LegalReferences
colleges,EconomicOperands
contemporaneously,EconomicOperands
section 61(a)(3)(b)(iii) (15 u.s.c. 80a60(a)(3)(b)(iii)),LegalReferences
(15 u.s.c. 80a17(f)),LegalReferences
cooperative,EconomicOperands
fairness,EconomicOperands
fixtures,EconomicOperands
reasoning,EconomicOperands
under-banked,EconomicOperands
referring,EconomicOperands
unenforceability,EconomicOperands
removal,EconomicOperands
substantively,Other
section 211(d) (15 u.s.c. 1681j note),LegalReferences
"march 31, 2010",Attributes
presentation,EconomicOperands
case,EconomicOperands
section 230.262,LegalReferences
very,LogicalConnectors
section 1004(a)(4) of the federal financial institutions examination council act of 1978 (12 u.s.c. 3303(a)(4)),LegalReferences
subunits,EconomicOperands
salesperson,EconomicOperands
difference,EconomicOperands
triennial,Attributes
accompanying,EconomicOperands
facsimile,EconomicOperands
employing,EconomicOperands
titled,EconomicOperands
ten,Attributes
disqualifying felons,EconomicOperands
"""september 25""",Attributes
discriminated,EconomicOperands
enhancement,EconomicOperands
enjoin,RegulatoryOperators
(15 u.s.c. 77c(a)(2)),LegalReferences
situated,EconomicOperands
sum,EconomicOperands
brief,EconomicOperands
version,EconomicOperands
"barnett bank of marion county, n.a. v. nelson, florida insurance commissioner, et al., 517 u.s. 25 (1996)",LegalReferences
compilation,EconomicOperands
component,EconomicOperands
hours,EconomicOperands
cancelled,EconomicOperands
strong,EconomicOperands
628(a)(1) (15 u.s.c. 1681w(a)(1)),LegalReferences
marine equipment,EconomicOperands
thrift,EconomicOperands
(5 u.s.c. app.),LegalReferences
prosecutors,EconomicOperands
storefront,EconomicOperands
proportionality,EconomicOperands
"chapter 84 of title 5, united states code",LegalReferences
equal credit opportunity act (15 u.s.c. 1691 et seq.),LegalReferences
where feasible,Attributes
reclaimed,EconomicOperands
partnering,EconomicOperands
tendered,EconomicOperands
section 308,LegalReferences
section 21d(b)(2),LegalReferences
distinct,EconomicOperands
rule 45(c)(3)(a)(ii),LegalReferences
governance,EconomicOperands
section 5g of the commodity exchange act,LegalReferences
6,Attributes
injury,EconomicOperands
achieving,EconomicOperands
door,EconomicOperands
indenture,EconomicOperands
tested,EconomicOperands
commenced,EconomicOperands
section 15b(b)(2)(e),LegalReferences
foundations,EconomicOperands
pre-dispute,EconomicOperands
keeping,EconomicOperands
specializes,EconomicOperands
staffing,EconomicOperands
subterfuge,EconomicOperands
specialized,EconomicOperands
history,EconomicOperands
compare,EconomicOperands
stated,EconomicOperands
subgrant,EconomicOperands
expeditiously,EconomicOperands
unfulfilled repurchase,EconomicOperands
suggestions,EconomicOperands
states,EconomicOperands
protective,EconomicOperands
sense,EconomicOperands
"""august 31""",Attributes
influenced,EconomicOperands
advantage,EconomicOperands
lien,EconomicOperands
april 30 biennially,Attributes
statisticians,EconomicOperands
utilize,EconomicOperands
dismissed,EconomicOperands
(15 u.s.c. 78o3(b)),LegalReferences
prepayment,EconomicOperands
golden parachute,EconomicOperands
communicating,EconomicOperands
gasb,EconomicOperands
compatible with,EconomicOperands
sophistication,EconomicOperands
collectability,EconomicOperands
repealed,Other
"chapter 213 of title 18, united states code",LegalReferences
section 21a(r)(4)(b),LegalReferences
retrieval,EconomicOperands
chapter 90 of title 5,LegalReferences
furthering,EconomicOperands
"$2,000,000,000",Attributes
installed,EconomicOperands
preempt,RegulatoryOperators
paper,EconomicOperands
through,LogicalConnectors
365-day,Attributes
918 (15 u.s.c. 1693o),LegalReferences
collateralizing,EconomicOperands
subsection (a)(2)(e),LegalReferences
23,Attributes
forthwith,EconomicOperands
(15 u.s.c. 78q(f)(1)),LegalReferences
late,EconomicOperands
erroneously awarded,EconomicOperands
universal ratings symbols,EconomicOperands
speaker,EconomicOperands
good,EconomicOperands
section 605 of the expedited funds availability act (12 u.s.c. 4004),LegalReferences
entire,LogicalConnectors
ceo,EconomicOperands
anticipated,EconomicOperands
"$75,000",Attributes
"internal revenue code of 1986, (26 u.s.c. 414)",LegalReferences
easily,Attributes
"may 19, 2010",Attributes
intervene,EconomicOperands
later than,LogicalConnectors
(15 u.s.c. 80b9),LegalReferences
short-swing,EconomicOperands
payee,EconomicOperands
repayment,EconomicOperands
aggrieved,EconomicOperands
nonbinding,EconomicOperands
apart from,LogicalConnectors
in conformity with,RegulatoryOperators
desirability,EconomicOperands
punitive,EconomicOperands
expect,EconomicOperands
credit ratings,EconomicOperands
subaccount,EconomicOperands
section 6(b),LegalReferences
projected,EconomicOperands
viability,EconomicOperands
(15 u.s.c. 80a43),LegalReferences
print,EconomicOperands
induced,EconomicOperands
occurs,EconomicOperands
highway,EconomicOperands
encourage illegitimate,EconomicOperands
inapplicable,EconomicOperands
recoveries,EconomicOperands
rated,EconomicOperands
proxy,EconomicOperands
"section 21 or 27 of the securities exchange act of 1934 (15 u.s.c. 78u, 78aa)",LegalReferences
"$300,000,000",Attributes
section 213(a) (15 u.s.c. 80b13(a)),LegalReferences
generate,EconomicOperands
section 17a(c)(4)(c),LegalReferences
onsite,EconomicOperands
"october 4, 2010",Attributes
unresolved,EconomicOperands
section 7(h)(10) of the food and nutrition act of 2008 (7 u.s.c. 2016(h)(10)),LegalReferences
liaison,EconomicOperands
prejudice,EconomicOperands
(12 u.s.c. 1831p 9 1(c)),LegalReferences
secretary of transportation,EconomicOperands
assign,EconomicOperands
section 5136a of title lxii of the revised statutes of the united states (12 u.s.c. 24a),LegalReferences
probability,EconomicOperands
recruiting,EconomicOperands
thereafter,LogicalConnectors
preservation,EconomicOperands
section 18(f) of the federal trade commission act (15 u.s.c. 57a(f)),LegalReferences
differ,EconomicOperands
utilization,EconomicOperands
nonaccelerated filers,EconomicOperands
policy-determining,EconomicOperands
interviews,EconomicOperands
"$1,750,000,000",Attributes
least,LogicalConnectors
passed,EconomicOperands
on-site,EconomicOperands
model regulation on the use of senior-specific certifications and professional designations in the sale of life insurance and annuities,EconomicOperands
interviewed,EconomicOperands
section 12(d)(1)(j) (15 u.s.c. 80a12(d)(1)(j)),LegalReferences
unmatured,EconomicOperands
clarifying,EconomicOperands
kind,EconomicOperands
instruction,EconomicOperands
national association of insurance commissioners,EconomicOperands
declare,RegulatoryOperators
motivation,EconomicOperands
nominee,EconomicOperands
affirmative,EconomicOperands
air carrier,EconomicOperands
section 603 of the expedited funds availability act (12 u.s.c. 4002),LegalReferences
section 701(b) of theequal credit opportunity act (15 u.s.c. 1691(b)),LegalReferences
vulnerable,EconomicOperands
ratings,EconomicOperands
reassigning,EconomicOperands
transactional,EconomicOperands
empowered,EconomicOperands
(15 u.s.c. 78o4(b)),LegalReferences
recognizing,EconomicOperands
directives,EconomicOperands
ancillary,EconomicOperands
donor,EconomicOperands
collateralized,EconomicOperands
play,EconomicOperands
departmental,EconomicOperands
(15 u.s.c. 78c(a)(47)),LegalReferences
reach,EconomicOperands
chart,EconomicOperands
hired,EconomicOperands
measured,EconomicOperands
women-owned,EconomicOperands
(15 u.s.c. 78c(a)(5))),LegalReferences
"september 30, 2020",Attributes
30-month,Attributes
mobile,EconomicOperands
loan-level,EconomicOperands
subsection (b)(3)(a),LegalReferences
0.02 percent,Attributes
allocable,EconomicOperands
relation,EconomicOperands
stores,EconomicOperands
font,EconomicOperands
fine,EconomicOperands
networks,EconomicOperands
"october 1, 2011",Attributes
"october 1, 2010",Attributes
"december 31, 2009",Attributes
delinquent,EconomicOperands
justice,EconomicOperands
assertion,EconomicOperands
seasonality,EconomicOperands
failed,EconomicOperands
8,Attributes
distributes,EconomicOperands
uncontested,EconomicOperands
compiled,EconomicOperands
custodial,EconomicOperands
operative,EconomicOperands
proportional to,LogicalConnectors
motorcycles,EconomicOperands
testifying,EconomicOperands
remove,RegulatoryOperators
lesser than,LogicalConnectors
chairmen,EconomicOperands
sipa,EconomicOperands
(15 u.s.c. 80a37(b)),LegalReferences
instituted,RegulatoryOperators
sex,EconomicOperands
abetting,EconomicOperands
defense,EconomicOperands
chapter 11 of the bankruptcy code,LegalReferences
nondisclosure,EconomicOperands
"$2,500",Attributes
tabulation,EconomicOperands
consecutive,EconomicOperands
reviewability,EconomicOperands
recently,EconomicOperands
complementary,EconomicOperands
informationally,EconomicOperands
succeed,EconomicOperands
mentoring,EconomicOperands
in such a way as,LogicalConnectors
competent,EconomicOperands
empowering,EconomicOperands
prescription,EconomicOperands
reverse,EconomicOperands
evenly divided,EconomicOperands
cashing,EconomicOperands
unincorporated,EconomicOperands
subgrants,EconomicOperands
tax return preparer,EconomicOperands
section 14a,LegalReferences
supply,EconomicOperands
farm security and rural investment act of 2002,LegalReferences
community,EconomicOperands
improper,Attributes
section 17(f)(2),LegalReferences
substantiated,EconomicOperands
resource center on women and retirement planning,EconomicOperands
monthly,Attributes
(15 u.s.c. 78a(3)(a)),LegalReferences
"$250,000",Attributes
peace corps,EconomicOperands
assigning,EconomicOperands
stolen,EconomicOperands
nonmaterial,EconomicOperands
reinvestigations,EconomicOperands
section 4 of the securities exchange act of 1934 (15 u.s.c. 78d),LegalReferences
enrollment,EconomicOperands
bill,EconomicOperands
evaluated,EconomicOperands
match,EconomicOperands
engineers,EconomicOperands
real,EconomicOperands
larger,LogicalConnectors
credit-worthiness,EconomicOperands
backing,EconomicOperands
herein,LogicalConnectors
examiners,EconomicOperands
ethnicity,EconomicOperands
baseline,EconomicOperands
"sections 3(c), 101(c), 105, and 107(c)",LegalReferences
(15 u.s.c. 77ddd(b)),LegalReferences
widely,EconomicOperands
(15 u.s.c. 78g(c)(1)(a)),LegalReferences
definitional,Other
lawyers,EconomicOperands
conferring authority,RegulatoryOperators
forced,EconomicOperands
alert,EconomicOperands
personal consumption expenditures chain-type price index,EconomicOperands
section 21b(a),LegalReferences
(15 u.s.c. 78q1),LegalReferences
impede,EconomicOperands
necessity,EconomicOperands
contractors,EconomicOperands
task,EconomicOperands
herewith,FunctionWords
older,EconomicOperands
persuasive,EconomicOperands
"$10,000",Attributes
asset-level,EconomicOperands
reverse mortgage,EconomicOperands
recoverable,EconomicOperands
section 7(b)(1)(e)(i),LegalReferences
chain-of-command,EconomicOperands
tasks,EconomicOperands
surface transportation board,EconomicOperands
credentials,EconomicOperands
inference,EconomicOperands
praying,EconomicOperands
richard b. russell national school lunch act (42 u.s.c. 1751 et seq.),LegalReferences
phased in,EconomicOperands
section 5136c of the revised statutes of the united states,LegalReferences
alternate,LogicalConnectors
later-life,EconomicOperands
multi-year,Attributes
subsection (b)(3)(b),LegalReferences
collateralizes,EconomicOperands
guarantees,EconomicOperands
reinstate,EconomicOperands
discriminatory,EconomicOperands
matters,FunctionWords
"sections 571.3 and 575.103 (d) of title 49, code of federal regulations",LegalReferences
(15 u.s.c. 78o7(h)(2)(b)),LegalReferences
competitively,EconomicOperands
sarbanes-oxley act of 2002,LegalReferences
entice,EconomicOperands
higher-priced,EconomicOperands
essential,EconomicOperands
noninterference,EconomicOperands
section 1514a,LegalReferences
often,EconomicOperands
collectors,EconomicOperands
section 1027(a)(2)(c),LegalReferences
back,EconomicOperands
paragraph (2)(a)(i),LegalReferences
understood,EconomicOperands
examples,EconomicOperands
mortgagor,EconomicOperands
"$1,300,000,000",Attributes
in relation to,LogicalConnectors
prosecuted,EconomicOperands
run,EconomicOperands
senior-level,EconomicOperands
(20 u.s.c. 9702(d)),LegalReferences
(15 u.s.c. 80b3(i)(1)),LegalReferences
section 8a,LegalReferences
refused,EconomicOperands
"$725,000",Attributes
step,EconomicOperands
disqualifying,EconomicOperands
in-depth,EconomicOperands
post-employment,EconomicOperands
chapter 2 of title i of public law 91508 (12 u.s.c. 19511959),LegalReferences
credible,Attributes
repair,EconomicOperands
lessor,EconomicOperands
subsection (h)(2)(d)(i),LegalReferences
national endowment of the arts,EconomicOperands
retailer,EconomicOperands
treasury regulations section 1.1031(k)1(g)(3),LegalReferences
archivist of the united states,EconomicOperands
revised statutes,LegalReferences
section 4(h),LegalReferences
acquiesce,EconomicOperands
procyclical,EconomicOperands
occupy,EconomicOperands
government-administered,EconomicOperands
filer,EconomicOperands
invite,EconomicOperands
duly,Attributes
registered,EconomicOperands
section 19(b)(1)(a)(iv),LegalReferences
8706(b),LegalReferences
encourages,EconomicOperands
usury,EconomicOperands
maturity,EconomicOperands
federal aviation act of 1958 (49 u.s.c. app. 1301 et seq.),LegalReferences
fluctuations,EconomicOperands
medical,EconomicOperands
short-dated,Attributes
storing,EconomicOperands
"chapter 83 of title 5, united states code",LegalReferences
expedition,EconomicOperands
house built,EconomicOperands
engineering,EconomicOperands
cure,EconomicOperands
nondiscriminatory,EconomicOperands
cure defects,EconomicOperands
substituted for,Other
truth in savings act (12 u.s.c. 4301 et seq.),LegalReferences
section 1132 of the housing and economic recovery act of 2008 (12 u.s.c. 1701x note),LegalReferences
consumer price index for urban wage earners and clerical workers,LegalReferences
one-on-one,EconomicOperands
actors,EconomicOperands
(15 u.s.c. 80b14),LegalReferences
(17 c.f.r. 243.100(b)(2)(iii)),LegalReferences
revision,EconomicOperands
explaining,EconomicOperands
section 15b,LegalReferences
referring tips,EconomicOperands
section 15e,LegalReferences
section 15f,LegalReferences
subsection (c)(2)(b)(i),LegalReferences
bonding,EconomicOperands
inaccuracy contributed,EconomicOperands
reservation,Other
enforceability,EconomicOperands
federal trade commission act (15 u.s.c. 45(a)),LegalReferences
tailored,Other
implies,LogicalConnectors
incentive-based,EconomicOperands
algorithm,EconomicOperands
section 214(b) (15 u.s.c. 1681s3 note),LegalReferences
attested,EconomicOperands
age,EconomicOperands
bankers,EconomicOperands
remit,EconomicOperands
2002,Attributes
(15 u.s.c. 80a9(b)(4)(b)),LegalReferences
enrolled,EconomicOperands
inaccuracy,EconomicOperands
2009,Attributes
enrichment,EconomicOperands
evenly,EconomicOperands
national council on the humanities,EconomicOperands
partial,EconomicOperands
"committee on commerce, science, and transportation",EconomicOperands
supreme court of the united states,EconomicOperands
chapter one of title lxii of the revised statutes of the united states (12 u.s.c. 21 et seq.),LegalReferences
contributions,EconomicOperands
section 24 of the securities act of 1933 (15 u.s.c. 77x),LegalReferences
behalf,FunctionWords
stable,EconomicOperands
bureau of consumer financial protection,EconomicOperands
breach,EconomicOperands
imprudent origination,EconomicOperands
indicating,EconomicOperands
deficit,EconomicOperands
mainstream,EconomicOperands
section 609 of the expedited funds availability act (12 u.s.c. 4008),LegalReferences
severely,EconomicOperands
harbor,EconomicOperands
experiencing,EconomicOperands
competitively neutral,EconomicOperands
race,EconomicOperands
section 15e(w),LegalReferences
depositories,EconomicOperands
(12 u.s.c. 1811 note),LegalReferences
smaller,Attributes
imply,LogicalConnectors
notwithstanding,LogicalConnectors
odd,Attributes
