key;category;id_key;id_category;category_count;total_count;_duplicate
"Evidence";"EconomicOperands";1580;2;73007;3;1
"Examination";"EconomicOperands";1581;2;73007;23;1
"Examinations";"EconomicOperands";1582;2;73007;10;1
"Except";"FunctionWords";1583;3;119649;121;1
"Exception";"RegulatoryOperators";1584;7;4175;44;1
"Exceptions";"RegulatoryOperators";1585;7;4175;21;1
"Exchange";"EconomicOperands";1586;2;73007;7;1
"Exempt";"RegulatoryOperators";1587;7;4175;2;1
"Exemption";"RegulatoryOperators";1588;7;4175;20;1
"Exemptions";"RegulatoryOperators";1589;7;4175;18;1
"Exercise";"EconomicOperands";1590;2;73007;1;1
"Existing";"EconomicOperands";1591;2;73007;14;1
"Expansion";"EconomicOperands";1592;2;73007;3;1
"Expenses";"EconomicOperands";1593;2;73007;3;1
"Explanation";"EconomicOperands";1594;2;73007;1;1
"F";"LegalReferences";1595;4;11153;14;1
"FDIC";"EconomicOperands";1596;2;73007;5;1
"FSLIC";"EconomicOperands";1597;2;73007;2;1
"Facility";"EconomicOperands";1598;2;73007;12;1
"Failure";"EconomicOperands";1599;2;73007;7;1
"Federal";"EconomicOperands";1600;2;73007;612;1
"Fee";"EconomicOperands";1601;2;73007;5;1
"Fees";"EconomicOperands";1602;2;73007;8;1
"Fiduciary";"EconomicOperands";1603;2;73007;1;1
"Filing";"Other";1604;6;7328;4;1
"Final";"EconomicOperands";1605;2;73007;2;1
"Finance";"EconomicOperands";1606;2;73007;42;1
"Financial";"EconomicOperands";1607;2;73007;137;1
"First";"LogicalConnectors";1608;5;24677;3;1
"Following";"FunctionWords";1609;3;119649;5;1
"Foreclosure";"EconomicOperands";1611;2;73007;2;1
"Foreign";"EconomicOperands";1612;2;73007;11;1
"Fraud";"EconomicOperands";1613;2;73007;5;1
"Frequency";"EconomicOperands";1614;2;73007;2;1
"Functions";"EconomicOperands";1615;2;73007;6;1
"Fund";"EconomicOperands";1616;2;73007;163;1
"Fund)";"EconomicOperands";1617;2;73007;5;1
"Funding";"EconomicOperands";1618;2;73007;18;1
"Funds";"EconomicOperands";1619;2;73007;12;1
"Further";"LogicalConnectors";1620;5;24677;8;1
"Futures";"EconomicOperands";1621;2;73007;1;1
"G";"EconomicOperands";1622;2;73007;4;1
"Generally";"FunctionWords";1625;3;119649;1;1
"Goal";"EconomicOperands";1626;2;73007;1;1
"Goals";"EconomicOperands";1627;2;73007;1;1
"Governance";"EconomicOperands";1628;2;73007;7;1
"Government";"EconomicOperands";1629;2;73007;78;1
"Governors";"EconomicOperands";1630;2;73007;592;1
"Governors)";"EconomicOperands";1631;2;73007;2;1
"Grandfathered";"EconomicOperands";1632;2;73007;1;1
"Greater";"LogicalConnectors";1633;5;24677;1;1
"Group";"EconomicOperands";1634;2;73007;12;1
"Groups";"EconomicOperands";1635;2;73007;1;1
"H";"LegalReferences";1636;4;11153;4;1
"Harmonization";"EconomicOperands";1637;2;73007;3;1
"Hart-Scott-Rodino";"LegalReferences";1638;4;11153;2;1
"Having";"FunctionWords";1639;3;119649;1;1
"Health";"EconomicOperands";1640;2;73007;17;1
"Hedging";"EconomicOperands";1641;2;73007;1;1
"Home";"EconomicOperands";1642;2;73007;28;1
"Housing";"EconomicOperands";1643;2;73007;168;1
"Human";"EconomicOperands";1644;2;73007;3;1
"II";"LegalReferences";1646;4;11153;11;1
"II)";"LegalReferences";1647;4;11153;1;1
"III";"LegalReferences";1648;4;11153;3;1
"IV";"LegalReferences";1649;4;11153;3;1
"If";"LogicalConnectors";1650;5;24677;150;1
"Implementing";"RegulatoryOperators";1651;7;4175;3;1
"Improvements";"EconomicOperands";1652;2;73007;5;1
"In";"FunctionWords";1653;3;119649;244;1
"Incidental";"EconomicOperands";1654;2;73007;3;1
"Incorporated";"EconomicOperands";1655;2;73007;2;1
"Increase";"EconomicOperands";1656;2;73007;3;1
"Independence";"EconomicOperands";1657;2;73007;7;1
"Independent";"EconomicOperands";1658;2;73007;2;1
"Index";"EconomicOperands";1659;2;73007;4;1
"Information";"EconomicOperands";1660;2;73007;25;1
"Information-sharing";"EconomicOperands";1661;2;73007;2;1
"Initial";"EconomicOperands";1662;2;73007;5;1
"Innovation";"EconomicOperands";1663;2;73007;1;1
"Insolvency";"EconomicOperands";1664;2;73007;1;1
"Inspection";"EconomicOperands";1665;2;73007;6;1
"Inspections";"EconomicOperands";1666;2;73007;6;1
"Institution";"EconomicOperands";1667;2;73007;3;1
"Institutions";"EconomicOperands";1668;2;73007;48;1
"Insufficiency";"EconomicOperands";1669;2;73007;1;1
"Insurance";"EconomicOperands";1670;2;73007;62;1
"Insurer";"EconomicOperands";1671;2;73007;1;1
"Insurers";"EconomicOperands";1672;2;73007;2;1
"Interest";"EconomicOperands";1673;2;73007;4;1
"Interests";"EconomicOperands";1674;2;73007;1;1
"Intermediate";"EconomicOperands";1675;2;73007;2;1
"International";"EconomicOperands";1676;2;73007;12;1
"Internet";"EconomicOperands";1677;2;73007;15;1
"Interstate";"EconomicOperands";1678;2;73007;2;1
"Investment";"EconomicOperands";1679;2;73007;5;1
"Investments";"EconomicOperands";1680;2;73007;10;1
"Investor";"EconomicOperands";1681;2;73007;32;1
"Issuer";"EconomicOperands";1682;2;73007;1;1
"Issues";"EconomicOperands";1683;2;73007;6;1
"It";"EconomicOperands";1684;2;73007;38;1
"Joint";"EconomicOperands";1685;2;73007;5;1
"Jurisdiction";"EconomicOperands";1686;2;73007;7;1
"Law";"EconomicOperands";1687;2;73007;29;1
"Leases";"EconomicOperands";1688;2;73007;2;1
"Lending";"EconomicOperands";1689;2;73007;79;1
"Limit";"EconomicOperands";1690;2;73007;1;1
"Limitation";"EconomicOperands";1691;2;73007;51;1
"Limitations";"EconomicOperands";1692;2;73007;16;1
"Literacy";"EconomicOperands";1693;2;73007;9;1
"Loan";"EconomicOperands";1694;2;73007;20;1
"Loans";"EconomicOperands";1695;2;73007;1;1
"Losses";"EconomicOperands";1696;2;73007;2;1
"Low-Income";"EconomicOperands";1697;2;73007;1;1
"Mae";"EconomicOperands";1698;2;73007;13;1
"Mae)";"EconomicOperands";1699;2;73007;2;1
"Maes";"EconomicOperands";1700;2;73007;2;1
"Making";"FunctionWords";1701;3;119649;4;1
"Management";"EconomicOperands";1702;2;73007;34;1
"Management)";"EconomicOperands";1703;2;73007;5;1
"Manager";"EconomicOperands";1704;2;73007;1;1
"Manner";"Other";1705;6;7328;1;1
"Margin";"EconomicOperands";1706;2;73007;4;1
"Markets";"EconomicOperands";1707;2;73007;6;1
"May";"FunctionWords";1708;3;119649;11;1
"Means";"Other";1709;6;7328;4;1
"Measure";"EconomicOperands";1710;2;73007;3;1
"Measurement";"EconomicOperands";1711;2;73007;1;1
"Member";"EconomicOperands";1712;2;73007;17;1
"Members";"EconomicOperands";1713;2;73007;11;1
"Merger";"EconomicOperands";1714;2;73007;2;1
"Method";"EconomicOperands";1715;2;73007;1;1
"Methodology";"EconomicOperands";1716;2;73007;1;1
"Mine";"FunctionWords";1717;3;119649;6;1
"Minerals";"EconomicOperands";1718;2;73007;2;1
"Mines";"FunctionWords";1719;3;119649;2;1
"Minority";"EconomicOperands";1720;2;73007;10;1
"Models";"EconomicOperands";1721;2;73007;1;1
"Modification";"EconomicOperands";1722;2;73007;5;1
"Modifications";"EconomicOperands";1723;2;73007;1;1
"Monitoring";"EconomicOperands";1724;2;73007;7;1
"Moratorium";"LegalReferences";1725;4;11153;3;1
"Mortgages";"EconomicOperands";1726;2;73007;2;1
"NAIC";"EconomicOperands";1727;2;73007;14;1
"NASAA";"EconomicOperands";1728;2;73007;5;1
"Necessary";"Attributes";1729;1;2335;1;1
"Neither";"FunctionWords";1730;3;119649;2;1
"New";"EconomicOperands";1731;2;73007;6;1
"No";"FunctionWords";1732;3;119649;158;1
"Nonbank";"EconomicOperands";1733;2;73007;4;1
"None";"FunctionWords";1734;3;119649;3;1
"Nonfinancial";"EconomicOperands";1735;2;73007;1;1
"Not";"FunctionWords";1736;3;119649;8;1
"Nothing";"FunctionWords";1737;3;119649;83;1
"Notice";"EconomicOperands";1738;2;73007;45;1
"Notices";"EconomicOperands";1739;2;73007;1;1
"Notwithstanding";"LogicalConnectors";1740;5;24677;147;1
"OCC";"EconomicOperands";1741;2;73007;2;1
"OTS";"EconomicOperands";1742;2;73007;2;1
"Oath";"EconomicOperands";1743;2;73007;1;1
"Objectives";"EconomicOperands";1744;2;73007;2;1
"Obligation";"EconomicOperands";1745;2;73007;1;1
"Obligations";"EconomicOperands";1746;2;73007;2;1
"Of";"FunctionWords";1747;3;119649;2;1
"Office";"EconomicOperands";1748;2;73007;476;1
"Office)";"EconomicOperands";1749;2;73007;3;1
"Offices";"EconomicOperands";1750;2;73007;2;1
"On";"FunctionWords";1751;3;119649;11;1
"Once";"FunctionWords";1752;3;119649;1;1
"Operating";"EconomicOperands";1753;2;73007;1;1
"Operation";"EconomicOperands";1754;2;73007;2;1
"Operations";"EconomicOperands";1755;2;73007;1;1
"Opinions";"EconomicOperands";1756;2;73007;1;1
"Opportunity";"EconomicOperands";1757;2;73007;7;1
"Order";"EconomicOperands";1758;2;73007;2;1
"Orders";"EconomicOperands";1759;2;73007;2;1
"Originators";"EconomicOperands";1760;2;73007;1;1
"Other";"FunctionWords";1761;3;119649;37;1
"Overall";"LogicalConnectors";1762;5;24677;4;1
"Oversight";"EconomicOperands";1763;2;73007;17;1
"Owners";"EconomicOperands";1764;2;73007;7;1
"Ownership";"EconomicOperands";1765;2;73007;4;1
"Paper";"EconomicOperands";1766;2;73007;2;1
"Parent";"EconomicOperands";1767;2;73007;2;1
"Parts";"FunctionWords";1768;3;119649;1;1
"Pay";"EconomicOperands";1769;2;73007;5;1
"Payment";"EconomicOperands";1770;2;73007;9;1
"Payments";"EconomicOperands";1771;2;73007;3;1
"Performance";"EconomicOperands";1772;2;73007;1;1
"Period";"EconomicOperands";1773;2;73007;1;1
"Periodic";"Attributes";1774;1;2335;3;1
"Permissible";"Attributes";1775;1;2335;3;1
"Permitted";"RegulatoryOperators";1776;7;4175;6;1
"Person";"EconomicOperands";1777;2;73007;6;1
"Persons";"EconomicOperands";1778;2;73007;4;1
"Plan";"EconomicOperands";1779;2;73007;35;1
"Plan)";"EconomicOperands";1780;2;73007;4;1
"Plans";"EconomicOperands";1781;2;73007;2;1
"Policies";"EconomicOperands";1782;2;73007;1;1
"Policy";"EconomicOperands";1783;2;73007;3;1
"Portfolio";"EconomicOperands";1784;2;73007;2;1
"Powers";"EconomicOperands";1785;2;73007;10;1
"Practice";"EconomicOperands";1786;2;73007;7;1
"Practices";"EconomicOperands";1787;2;73007;1;1
"Price";"EconomicOperands";1788;2;73007;5;1
"Principles";"EconomicOperands";1789;2;73007;1;1
"Prior";"EconomicOperands";1790;2;73007;9;1
"Private";"EconomicOperands";1791;2;73007;1;1
"Privilege";"EconomicOperands";1792;2;73007;1;1
"Procedures";"EconomicOperands";1793;2;73007;9;1
"Process";"EconomicOperands";1794;2;73007;2;1
"Professional";"EconomicOperands";1795;2;73007;15;1
"Program";"EconomicOperands";1796;2;73007;10;1
"Prohibited";"EconomicOperands";1797;2;73007;3;1
"Prohibition";"RegulatoryOperators";1798;7;4175;35;1
"Prohibitions";"RegulatoryOperators";1799;7;4175;6;1
"Property";"EconomicOperands";1800;2;73007;8;1
"Protection";"EconomicOperands";1801;2;73007;16;1
"Provide";"EconomicOperands";1802;2;73007;1;1
"Provided";"EconomicOperands";1803;2;73007;1;1
"Provision";"EconomicOperands";1804;2;73007;7;1
"Provisions";"EconomicOperands";1805;2;73007;8;1
"Public";"EconomicOperands";1806;2;73007;38;1
"Purchase";"EconomicOperands";1807;2;73007;1;1
"Purpose";"EconomicOperands";1808;2;73007;18;1
"Purposes";"EconomicOperands";1809;2;73007;5;1
"Qualified";"EconomicOperands";1810;2;73007;2;1
"Reasonable";"Attributes";1811;1;2335;12;1
"Recommendation";"EconomicOperands";1812;2;73007;4;1
"Recommendations";"EconomicOperands";1813;2;73007;6;1
"Records";"EconomicOperands";1814;2;73007;9;1
"Referrals";"EconomicOperands";1815;2;73007;3;1
"Reform";"EconomicOperands";1816;2;73007;41;1
"Reforms";"EconomicOperands";1817;2;73007;1;1
"Registered";"EconomicOperands";1818;2;73007;4;1
"Registration";"EconomicOperands";1819;2;73007;36;1
"Registry";"EconomicOperands";1820;2;73007;7;1
"Regulation";"EconomicOperands";1821;2;73007;11;1
"Regulations";"EconomicOperands";1822;2;73007;53;1
"Regulations)";"EconomicOperands";1823;2;73007;1;1
"Regulatory";"EconomicOperands";1824;2;73007;19;1
"Reinsurance";"EconomicOperands";1825;2;73007;3;1
"Reinsurer";"EconomicOperands";1826;2;73007;1;1
"Reorganization";"EconomicOperands";1827;2;73007;2;1
"Repeal";"EconomicOperands";1828;2;73007;5;1
"Repeals";"EconomicOperands";1829;2;73007;1;1
"Report";"EconomicOperands";1830;2;73007;89;1
"Reporting";"EconomicOperands";1831;2;73007;28;1
"Reports";"EconomicOperands";1832;2;73007;37;1
"Representatives";"EconomicOperands";1833;2;73007;121;1
"Request";"EconomicOperands";1834;2;73007;8;1
"Requests";"EconomicOperands";1835;2;73007;5;1
"Required";"RegulatoryOperators";1836;7;4175;19;1
"Requirement";"EconomicOperands";1837;2;73007;16;1
"Requirements";"EconomicOperands";1838;2;73007;37;1
"Research";"EconomicOperands";1839;2;73007;35;1
"Reserve";"EconomicOperands";1840;2;73007;107;1
"Resolution";"EconomicOperands";1841;2;73007;28;1
"Responsibilities";"EconomicOperands";1842;2;73007;4;1
"Restrictions";"RegulatoryOperators";1843;7;4175;2;1
"Restructuring";"EconomicOperands";1844;2;73007;1;1
"Result";"EconomicOperands";1845;2;73007;1;1
"Retail";"EconomicOperands";1846;2;73007;3;1
"Right";"EconomicOperands";1847;2;73007;6;1
"Rights";"EconomicOperands";1848;2;73007;8;1
"Risk";"EconomicOperands";1849;2;73007;5;1
"Rule";"EconomicOperands";1850;2;73007;16;1
"Rules";"EconomicOperands";1851;2;73007;51;1
"S";"Attributes";1852;1;2335;1;1
"SAFE";"Attributes";1853;1;2335;1;1
"SEC";"EconomicOperands";1854;2;73007;12;1
"SEC)";"EconomicOperands";1855;2;73007;1;1
"SECs";"EconomicOperands";1856;2;73007;7;1
"SIPC";"EconomicOperands";1857;2;73007;57;1
"Safe";"Attributes";1858;1;2335;4;1
"Safety";"EconomicOperands";1859;2;73007;6;1
"Sale";"EconomicOperands";1860;2;73007;12;1
"Sales";"EconomicOperands";1861;2;73007;1;1
"Sanctions";"EconomicOperands";1862;2;73007;1;1
"Savings";"FunctionWords";1863;3;119649;14;1
"Scope";"EconomicOperands";1864;2;73007;18;1
"Sec";"EconomicOperands";1865;2;73007;1;1
"Second";"LogicalConnectors";1866;5;24677;4;1
"Secretary";"EconomicOperands";1867;2;73007;400;1
"Secretary)";"EconomicOperands";1868;2;73007;5;1
"Secretarys";"EconomicOperands";1869;2;73007;3;1
"Section";"LegalReferences";1870;4;11153;102;1
"Sections";"LegalReferences";1871;4;11153;2;1
"Securities";"EconomicOperands";1872;2;73007;37;1
"Securitization";"EconomicOperands";1873;2;73007;1;1
"Security";"EconomicOperands";1874;2;73007;4;1
"Senate";"EconomicOperands";1875;2;73007;151;1
"Senate)";"EconomicOperands";1876;2;73007;1;1
"Senior";"EconomicOperands";1877;2;73007;7;1
"Service";"EconomicOperands";1878;2;73007;21;1
"Servicer";"EconomicOperands";1879;2;73007;3;1
"Services";"EconomicOperands";1880;2;73007;110;1
"Servicing";"EconomicOperands";1881;2;73007;1;1
"Settlements";"EconomicOperands";1882;2;73007;3;1
"Shareholder";"EconomicOperands";1883;2;73007;3;1
"Shareholders";"EconomicOperands";1884;2;73007;1;1
"Size";"EconomicOperands";1885;2;73007;1;1
"Solely";"LogicalConnectors";1886;5;24677;2;1
"Solvent";"EconomicOperands";1887;2;73007;1;1
"Sponsor";"EconomicOperands";1888;2;73007;1;1
"Stability";"EconomicOperands";1889;2;73007;1;1
"Standard";"EconomicOperands";1890;2;73007;12;1
"Standardization";"EconomicOperands";1891;2;73007;1;1
"Standards";"EconomicOperands";1892;2;73007;35;1
"State";"EconomicOperands";1893;2;73007;627;1
"States";"EconomicOperands";1894;2;73007;763;1
"States)";"EconomicOperands";1895;2;73007;1;1
"Statistics";"EconomicOperands";1896;2;73007;3;1
"Stock";"EconomicOperands";1897;2;73007;1;1
"Strategy";"EconomicOperands";1898;2;73007;5;1
"Strategy)";"EconomicOperands";1899;2;73007;1;1
"Studies";"EconomicOperands";1900;2;73007;3;1
"Study";"EconomicOperands";1901;2;73007;88;1
"Subsection";"LegalReferences";1902;4;11153;1;1
"Subsections";"LegalReferences";1903;4;11153;1;1
"Such";"FunctionWords";1904;3;119649;63;1
"Sunset";"LegalReferences";1905;4;11153;4;1
"Supervision";"EconomicOperands";1906;2;73007;226;1
"Supervision)";"EconomicOperands";1907;2;73007;3;1
"Supervisors";"EconomicOperands";1908;2;73007;1;1
"Supervisory";"EconomicOperands";1909;2;73007;3;1
"Swap";"EconomicOperands";1910;2;73007;10;1
"Swaps";"EconomicOperands";1911;2;73007;17;1
"System";"EconomicOperands";1912;2;73007;98;1
"System)";"EconomicOperands";1913;2;73007;9;1
"Systems";"EconomicOperands";1914;2;73007;3;1
"TARP";"EconomicOperands";1915;2;73007;3;1
"Tax";"EconomicOperands";1916;2;73007;2;1
"Term";"Other";1917;6;7328;8;1
"Terms";"Other";1918;6;7328;9;1
"That";"FunctionWords";1919;3;119649;4;1
"The";"FunctionWords";1920;3;119649;1880;1
"There";"FunctionWords";1921;3;119649;35;1
"These";"FunctionWords";1922;3;119649;2;1
"This";"FunctionWords";1923;3;119649;4;1
"Time";"EconomicOperands";1924;2;73007;6;1
"To";"FunctionWords";1925;3;119649;61;1
"Total";"Attributes";1926;1;2335;2;1
"Transaction";"EconomicOperands";1927;2;73007;1;1
"Transactions";"EconomicOperands";1928;2;73007;8;1
"Transfer";"EconomicOperands";1929;2;73007;24;1
"Transition";"EconomicOperands";1930;2;73007;14;1
"Transparency";"EconomicOperands";1931;2;73007;6;1
"Treatment";"EconomicOperands";1932;2;73007;27;1
"Trust";"EconomicOperands";1933;2;73007;20;1
"Under";"FunctionWords";1934;3;119649;11;1
"Underwriter";"EconomicOperands";1935;2;73007;1;1
"Union";"EconomicOperands";1936;2;73007;68;1
"Unless";"LogicalConnectors";1937;5;24677;29;1
"Until";"FunctionWords";1938;3;119649;1;1
"Upon";"FunctionWords";1939;3;119649;53;1
"Use";"EconomicOperands";1940;2;73007;38;1
"VI";"EconomicOperands";1941;2;73007;1;1
"VII";"LegalReferences";1942;4;11153;2;1
"VIII";"LegalReferences";1943;4;11153;1;1
"VIII)";"LegalReferences";1944;4;11153;1;1
"Valuation";"EconomicOperands";1945;2;73007;7;1
"Violation";"EconomicOperands";1946;2;73007;2;1
"Violations";"EconomicOperands";1947;2;73007;4;1
"Wells";"Attributes";1948;1;2335;1;1
"When";"FunctionWords";1949;3;119649;12;1
"Whenever";"FunctionWords";1950;3;119649;7;1
"Where";"FunctionWords";1951;3;119649;5;1
"Whether";"FunctionWords";1952;3;119649;1;1
"Whistleblower";"EconomicOperands";1953;2;73007;3;1
"With";"FunctionWords";1954;3;119649;1;1
"Withdrawal";"EconomicOperands";1955;2;73007;5;1
"Within";"FunctionWords";1956;3;119649;9;1
"Without";"FunctionWords";1957;3;119649;4;1
"X";"LegalReferences";1958;4;11153;5;1
"X)";"LegalReferences";1959;4;11153;1;1
"XI";"LegalReferences";1960;4;11153;5;1
"XVI";"LegalReferences";1961;4;11153;1;1
"Your";"FunctionWords";1962;3;119649;4;1
"a";"FunctionWords";1963;3;119649;6195;1
"ability";"EconomicOperands";1964;2;73007;79;1
"about";"FunctionWords";1965;3;119649;73;1
"above";"FunctionWords";1966;3;119649;8;1
"absent";"FunctionWords";1967;3;119649;1;1
"abuses";"EconomicOperands";1968;2;73007;1;1
"accept";"EconomicOperands";1969;2;73007;32;1
"acceptable";"Attributes";1970;1;2335;15;1
"accepts";"EconomicOperands";1971;2;73007;7;1
"access";"EconomicOperands";1972;2;73007;93;1
"accordingly";"LogicalConnectors";1973;5;24677;11;1
"accordingly)";"LogicalConnectors";1974;5;24677;3;1
"account";"EconomicOperands";1975;2;73007;200;1
"account)";"EconomicOperands";1976;2;73007;1;1
"accountability";"EconomicOperands";1977;2;73007;10;1
"accounts";"EconomicOperands";1978;2;73007;59;1
"achieved";"EconomicOperands";1979;2;73007;4;1
"achieves";"EconomicOperands";1980;2;73007;2;1
"acquire";"EconomicOperands";1981;2;73007;23;1
"acquired";"EconomicOperands";1982;2;73007;17;1
"acquires";"EconomicOperands";1983;2;73007;4;1
"acquiring";"EconomicOperands";1984;2;73007;7;1
"acquisition";"EconomicOperands";1985;2;73007;35;1
"acquisitions";"EconomicOperands";1986;2;73007;5;1
"across";"FunctionWords";1987;3;119649;8;1
"acting";"EconomicOperands";1989;2;73007;60;1
"action";"EconomicOperands";1990;2;73007;403;1
"action)";"EconomicOperands";1991;2;73007;2;1
"actions";"EconomicOperands";1992;2;73007;128;1
"actions)";"EconomicOperands";1993;2;73007;2;1
"activities";"EconomicOperands";1994;2;73007;373;1
"activities)";"EconomicOperands";1995;2;73007;1;1
"activity";"EconomicOperands";1996;2;73007;131;1
"activity)";"EconomicOperands";1997;2;73007;2;1
"acts";"LegalReferences";1998;4;11153;50;1
"actually";"LogicalConnectors";1999;5;24677;3;1
"adding";"Other";2000;6;7328;267;1
"additionally";"LogicalConnectors";2001;5;24677;2;1
"adequacy";"EconomicOperands";2002;2;73007;15;1
"adequate";"Attributes";2003;1;2335;41;1
"adequately";"Attributes";2004;1;2335;9;1
"adjustment";"EconomicOperands";2005;2;73007;24;1
"adjustments";"EconomicOperands";2006;2;73007;18;1
"adjustments)";"EconomicOperands";2007;2;73007;2;1
"administrator";"EconomicOperands";2008;2;73007;10;1
"advance";"EconomicOperands";2009;2;73007;28;1
"advances";"EconomicOperands";2010;2;73007;7;1
"advantages";"EconomicOperands";2011;2;73007;2;1
"advice";"EconomicOperands";2012;2;73007;76;1
"adviser";"EconomicOperands";2013;2;73007;75;1
"advisers";"EconomicOperands";2014;2;73007;60;1
"advisor";"EconomicOperands";2015;2;73007;51;1
"advisors";"EconomicOperands";2016;2;73007;20;1
"affiliate";"EconomicOperands";2017;2;73007;125;1
"affiliate)";"EconomicOperands";2018;2;73007;1;1
"affiliates";"EconomicOperands";2019;2;73007;43;1
"affordable";"EconomicOperands";2020;2;73007;14;1
"after";"LogicalConnectors";2021;5;24677;892;1
"against";"FunctionWords";2022;3;119649;160;1
"agencies";"EconomicOperands";2023;2;73007;277;1
"agencies)";"EconomicOperands";2024;2;73007;1;1
"agency";"EconomicOperands";2025;2;73007;761;1
"agency)";"EconomicOperands";2026;2;73007;6;1
"agencys";"EconomicOperands";2027;2;73007;4;1
"agent";"EconomicOperands";2028;2;73007;74;1
"agent)";"EconomicOperands";2029;2;73007;1;1
"agents";"EconomicOperands";2030;2;73007;20;1
"aggregate";"EconomicOperands";2031;2;73007;51;1
"agreement";"EconomicOperands";2032;2;73007;45;1
"agreement)";"EconomicOperands";2033;2;73007;1;1
"agreements";"EconomicOperands";2034;2;73007;21;1
"all";"FunctionWords";2035;3;119649;436;1
"allocation";"EconomicOperands";2036;2;73007;17;1
"allocations";"EconomicOperands";2037;2;73007;1;1
"along";"FunctionWords";2038;3;119649;5;1
"also";"LogicalConnectors";2039;5;24677;46;1
"alternating";"EconomicOperands";2040;2;73007;1;1
"altogether";"LogicalConnectors";2041;5;24677;1;1
"amended";"Other";2042;6;7328;649;1
"amendment";"Other";2043;6;7328;63;1
"amendments";"Other";2044;6;7328;98;1
"among";"FunctionWords";2045;3;119649;57;1
"amortization";"EconomicOperands";2046;2;73007;9;1
"amount";"EconomicOperands";2047;2;73007;354;1
"amounts";"EconomicOperands";2048;2;73007;115;1
"an";"FunctionWords";2049;3;119649;1615;1
"analysis";"EconomicOperands";2050;2;73007;58;1
"analysts";"EconomicOperands";2051;2;73007;1;1
"and";"LogicalConnectors";2052;5;24677;9482;1
"annual";"Attributes";2053;1;2335;97;1
"another";"FunctionWords";2054;3;119649;65;1
"antitrust";"EconomicOperands";2055;2;73007;2;1
"any";"FunctionWords";2056;3;119649;3874;1
"any)";"FunctionWords";2057;3;119649;4;1
"anyone";"FunctionWords";2058;3;119649;1;1
"anything";"FunctionWords";2059;3;119649;1;1
"applicable";"FunctionWords";2060;3;119649;224;1
"applicable)";"FunctionWords";2061;3;119649;3;1
"applicant";"EconomicOperands";2062;2;73007;32;1
"applicant)";"EconomicOperands";2063;2;73007;2;1
"applicants";"EconomicOperands";2064;2;73007;15;1
"application";"EconomicOperands";2065;2;73007;101;1
"applications";"EconomicOperands";2066;2;73007;7;1
"apply";"RegulatoryOperators";2067;7;4175;228;1
"appraisal";"EconomicOperands";2068;2;73007;88;1
"appraisals";"EconomicOperands";2069;2;73007;16;1
"appraiser";"EconomicOperands";2070;2;73007;8;1
"appraisers";"EconomicOperands";2071;2;73007;2;1
"approaches";"EconomicOperands";2072;2;73007;2;1
"appropriate";"Attributes";2073;1;2335;577;1
"appropriate)";"Attributes";2074;1;2335;2;1
"appropriately";"Attributes";2075;1;2335;11;1
"approval";"RegulatoryOperators";2076;7;4175;77;1
"approvals";"RegulatoryOperators";2077;7;4175;1;1
"approve";"RegulatoryOperators";2078;7;4175;20;1
"approves";"RegulatoryOperators";2079;7;4175;2;1
"arbitrage";"EconomicOperands";2080;2;73007;1;1
"are";"FunctionWords";2081;3;119649;767;1
"around";"FunctionWords";2082;3;119649;1;1
"arrangement";"EconomicOperands";2083;2;73007;31;1
"arrangement)";"EconomicOperands";2084;2;73007;1;1
"arrangements";"EconomicOperands";2085;2;73007;24;1
"aside";"FunctionWords";2087;3;119649;32;1
"asides";"FunctionWords";2088;3;119649;1;1
"assessment";"EconomicOperands";2089;2;73007;56;1
"assessments";"EconomicOperands";2090;2;73007;49;1
"asset";"EconomicOperands";2091;2;73007;58;1
"assets";"EconomicOperands";2092;2;73007;247;1
"assistance";"EconomicOperands";2093;2;73007;24;1
"association";"EconomicOperands";2094;2;73007;175;1
"association)";"EconomicOperands";2095;2;73007;1;1
"associations";"EconomicOperands";2096;2;73007;81;1
"assuring";"EconomicOperands";2097;2;73007;7;1
"at";"FunctionWords";2098;3;119649;695;1
"auditor";"EconomicOperands";2099;2;73007;3;1
"auditors";"EconomicOperands";2100;2;73007;2;1
"authority";"EconomicOperands";2101;2;73007;510;1
"authority)";"EconomicOperands";2102;2;73007;3;1
"authorized";"RegulatoryOperators";2103;7;4175;169;1
"availability";"EconomicOperands";2104;2;73007;39;1
"available";"EconomicOperands";2105;2;73007;246;1
"avoid";"EconomicOperands";2106;2;73007;24;1
"avoidance";"EconomicOperands";2107;2;73007;3;1
"avoids";"EconomicOperands";2108;2;73007;2;1
"backup";"EconomicOperands";2109;2;73007;15;1
"bailouts";"EconomicOperands";2110;2;73007;1;1
"bank";"EconomicOperands";2111;2;73007;287;1
"bank)";"EconomicOperands";2112;2;73007;12;1
"banking";"EconomicOperands";2113;2;73007;56;1
"bankruptcy";"EconomicOperands";2114;2;73007;20;1
"banks";"EconomicOperands";2115;2;73007;115;1
"banks)";"EconomicOperands";2116;2;73007;8;1
"bar";"FunctionWords";2117;3;119649;15;1
"bars";"FunctionWords";2118;3;119649;2;1
"base";"EconomicOperands";2119;2;73007;7;1
"basis";"EconomicOperands";2120;2;73007;6;1
"basis)";"EconomicOperands";2121;2;73007;1;1
"be";"FunctionWords";2122;3;119649;2207;1
"be)";"FunctionWords";2123;3;119649;1;1
"became";"EconomicOperands";2124;2;73007;7;1
"because";"LogicalConnectors";2125;5;24677;7;1
